variables = x y Den P T Ma u v E H
zone i=197 and j=30
4.820330303542277e-05 6.305087010752344e-05 1.188556057538097 97138.93624189837 284.7088336176936 0.254860654255296 85.97086983616261 6.375914697419024 208037.5751117541 289766.0928900493 -270384.0530910774 -255344.9330282201
5.021226140844426e-05 6.227477312477117e-05 1.188201679475132 97097.61991467756 284.6726148472247 0.2560614121607065 86.40364669403891 5.93976486877767 208046.2199477737 289764.3407658181 -283080.3857817922 -259270.3744670706
5.219531247855442e-05 6.143468460294425e-05 1.187844039357602 97055.54998237957 284.6349459595049 0.2573168388301391 86.85207467763959 5.50472715820746 208055.5755952357 289762.8831823712 -297903.1943840603 -263314.2889141231
5.415041852672717e-05 6.053146778978761e-05 1.18748154083619 97012.47741155916 284.5954773720662 0.2586443504151381 87.32199125378816 5.071413848055057 208065.9245546072 289761.9022890326 -314833.888101436 -267669.9426181121
5.607557054933547e-05 5.956605080163303e-05 1.187112152386514 96968.13126460534 284.5538988798967 0.2600612081108657 87.81920493040599 4.640204454211387 208077.5843870863 289761.6265995494 -333484.4427504389 -272549.2920328471
5.796879032253852e-05 5.853942566969666e-05 1.186733125644403 96922.2151727359 284.5099967698625 0.2615825930380203 88.34885385596499 4.211122926032889 208090.8927453832 289762.3324181399 -352921.5354426963 -278177.672086933
5.98281324350403e-05 5.745264732070007e-05 1.186340595979475 96874.40399215929 284.4637397437436 0.2632186536293941 88.91441912118466 3.783716441956568 208106.1805200199 289764.341650859 -371437.9736916778 -284782.1379083866
6.165168628713127e-05 5.63068324928615e-05 1.185929067774691 96824.3447811146 284.415405255348 0.2649701803703103 89.51627880955334 3.356930815480426 208123.7293332611 289768.0155658613 -386276.354287011 -292583.107483386
6.34375780539586e-05 5.510315858837213e-05 1.185490702238682 96771.65620444584 284.3657487810334 0.2668226172519929 90.14970500693749 2.928993118728775 208143.7038086097 289773.7356536931 -393308.9285141666 -301779.8508848129
6.518397261100812e-05 5.38428624635355e-05 1.18501444747962 96715.93277301389 284.3162255290758 0.2687380896024478 90.80219615674848 2.497356896161374 208166.0531554409 289781.8688558174 -386689.8834816201 -312531.0670601055
6.688907541981853e-05 5.252723915781413e-05 1.184484992591049 96656.75156568091 284.2692624928982 0.2706452418534415 91.4500751707162 2.058743731922299 208190.3726021522 289792.7070933636 -358494.6071868995 -324932.6742857686
6.855113437199122e-05 5.115764056308903e-05 1.183881655951063 96593.68778452239 284.2285738784845 0.2724266565515871 92.0542746443395 1.609342506803506 208215.7150280668 289806.3694456246 -298397.3513383606 -338989.7821688639
7.016844158959993e-05 4.973547403449923e-05 1.183177359603346 96526.33829418129 284.1994823077998 0.2739041892084628 92.55541351434844 1.145258993740798 208240.3474491042 289822.6508403812 -193490.1732215005 -354592.9245470512
7.173933518015082e-05 4.826220094428937e-05 1.182338073424784 96454.36214681453 284.1891821458919 0.2748230098140935 92.86841840659324 0.6632739198480483 208261.4602333162 289840.806860116 -28368.32632347845 -371498.9146780414
7.326220094428934e-05 4.673933518015083e-05 1.181323218979755 96377.53589417432 284.2068230868518 0.2748360172851248 92.87722348947952 0.162004121291421 208274.8512654646 289859.2619007763 214260.7120664098 -389321.7426010031
7.473547403449919e-05 4.516844158959997e-05 1.180087980313975 96295.83745634886 284.2632281479738 0.2734923339864425 92.43075940539578 -0.3564783017567333 208274.6646704937 289875.2669426511 551937.4468643037 -407531.4031081833
7.6157640563089e-05 4.355113437199126e-05 1.178588562154641 96209.53738079962 284.3699301651361 0.2702374338567464 91.34272776578305 -0.8843608346503171 208253.3246997251 289884.5568529291 998963.3291729534 -425472.9143401638
7.752723915781412e-05 4.188907541981855e-05 1.176791976600444 96119.31868641778 284.5371951000366 0.2644382302771666 89.39964674342923 -1.40502247450864 208201.9536467934 289881.2008722099 1560088.005767871 -442405.0714813792
7.884286246353545e-05 4.018397261100812e-05 1.174690736191268 96026.36081562976 284.7707205396744 0.255452719061891 86.38387232875658 -1.888923664445305 208111.5809393325 289857.8639774515 2221062.818387453 -457677.1325317311
8.010315858837209e-05 3.843757805395861e-05 1.1723208311525 95932.39114811966 285.0673689381558 0.2427621459058629 82.11795790717312 -2.289612342007887 207975.3931901683 289806.8321175554 2938284.575856567 -471137.7653059136
8.130683249286147e-05 3.665168628713127e-05 1.169775452979455 95839.56637360991 285.4113260363041 0.2261615710117918 76.52934052334058 -2.542364901332025 207791.6209538495 289721.7962058309 3633775.981271121 -483711.1018429537
8.245264732070002e-05 3.482813243504032e-05 1.167204530501391 95750.27661622614 285.7734098071666 0.2059578498908585 69.71810366685627 -2.570320373021327 207565.9167465848 289600.0317658301 4204902.220825382 -497980.000986996
8.353942566969662e-05 3.296879032253855e-05 1.164789706209824 95666.83750090183 286.116076876066 0.1830639808530782 61.98919525074486 -2.303180573324688 207311.5168781475 289443.997906191 4553925.68631185 -518082.1508504261
8.456605080163295e-05 3.107557054933549e-05 1.162698279742958 95591.11982306751 286.4035591548683 0.1588785510200835 53.80985802674363 -1.706094570770959 207046.2461645068 289261.2518555032 4627603.209457637 -548205.2927721839
8.553146778978756e-05 2.915041852672715e-05 1.161039087218567 95524.49852587185 286.6126939159086 0.1349424187900111 45.68996778093457 -0.8050364060747291 206787.7049081359 289062.7448236366 4443470.905929184 -590048.9491161198
8.643468460294419e-05 2.719531247855442e-05 1.15984241890924 95468.02497237586 286.7386362533873 0.1125141964597161 38.03663534970266 0.3093229500472743 206549.2092993367 288860.4022222339 4082733.296545669 -640930.5849976151
8.727477312477114e-05 2.521226140844428e-05 1.159072404407159 95422.74788365289 286.7929864103359 0.0922855644362906 31.06021400994769 1.505969288689446 206338.4904291632 288665.2851081142 3652344.361251032 -694311.4865796746
8.805087010752338e-05 2.320330303542277e-05 1.158659569252012 95389.99287629974 286.7966766229338 0.07437347901295556 24.77402335876275 2.652963546278015 206159.0223308539 288486.8763222332 3241079.446717458 -742659.9594251524
8.876217805908806e-05 2.117050170002101e-05 1.158531650092629 95371.31744589862 286.7721850728192 0.05855625272561916 19.06856975371181 3.649596109175081 206012.2650602069 288333.0885072104 2894290.578901958 -780424.0661703066
8.940796606246157e-05 1.911594624302565e-05 1.158630004022537 95368.2294670289 286.7385533149423 0.0446137842177293 13.80664653994136 4.438565126006928 205899.341200563 288210.5103151504 2614974.498844565 -805230.5747332182
8.998757052681593e-05 1.704174785905397e-05 1.158912480322582 95381.97981723293 286.7099903232628 0.03263175409938032 8.890504491757085 4.999931116498856 205821.6211329111 288124.5909551069 2381532.814319138 -817314.0894292871
9.050039586938368e-05 1.495003792715835e-05 1.159348407954377 95413.32342382692 286.6963621437719 0.02319320226624844 4.285311006219882 5.336982293972544 205780.2057110936 288079.2634280848 2166827.739033144 -818140.8881816296
9.094591512745895e-05 1.284296582069061e-05 1.159913363792811 95462.33237837689 286.7039134921064 0.01823426200468047 0.01104466094345444 5.463756449624295 205774.8766690025 288076.1020760465 1949811.171171387 -809420.2196586854
9.132367049988759e-05 1.072269669867529e-05 1.16058634211985 95528.31441314335 286.7357238178382 0.02030354896612629 -3.879179003741552 5.397027463849914 205803.2476039527 288113.6044831013 1719033.977748381 -793073.8264293381
9.163327381748879e-05 8.591409280962516e-06 1.161350035338115 95609.87083146801 286.7918199541878 0.02701059164690555 -7.319979788964373 5.15291496874741 205860.3912575122 288186.8510935614 1470927.446294988 -771422.5385312132
9.187440694192483e-05 6.451293609446111e-06 1.16219199174635 95704.92822742055 286.8689976775632 0.03391186420640513 -10.24700797694802 4.748705218363866 205938.8206790873 288287.4351524086 1206709.212419986 -746795.7076073072
9.204682209261015e-05 4.304548797647438e-06 1.163103328278239 95810.78196870279 286.9612841621447 0.03972914412469333 -12.60455469920715 4.207620524034277 206029.2130576286 288404.3192892138 930274.5995645551 -720942.5732495079
9.215034210132239e-05 2.153380770977594e-06 1.16407333278246 95924.22825618148 287.0616790561016 0.04407308506998879 -14.35101708878544 3.562378806012543 206122.1315372205 288526.057127065 647007.4744820186 -694790.8662012039
9.218486059425475e-05 6.999999999999999e-21 1.165083423201293 96041.78998974396 287.1643286907384 0.04677101044884539 -15.46277458007883 2.854651692561966 206210.0104212626 288643.4026152259 362987.6611047129 -668643.35191918
9.215034210132239e-05 -2.153380770977587e-06 1.166105656366505 96160.01112480443 287.2657750093842 0.047761959741365 -15.93639477412715 2.131809982739306 206288.3432779349 288750.8566521288 84805.66435865102 -642492.9552115771
9.204682209261017e-05 -4.304548797647423e-06 1.167106630316841 96275.74024089212 287.3648356938508 0.04706810082970891 -15.79054404205253 1.442691282875798 206355.7321518738 288846.6818861506 -180293.1935767149 -616310.0911796503
9.187440694192483e-05 -6.451293609446102e-06 1.168054012548379 96386.35538950139 287.4616600686796 0.04478542532129667 -15.06717449154502 0.8342017382096947 206413.1602117456 288931.9043510609 -424509.7924545916 -590202.9793390163
9.163327381748878e-05 -8.591409280962501e-06 1.168922184820136 96489.85534458683 287.5566054504756 0.04107941254646388 -13.8315597986843 0.3491226718829649 206462.9436305359 289008.9427911494 -639489.0619175741 -564474.4646008643
9.132367049988758e-05 -1.072269669867527e-05 1.169695968416652 96584.87502724941 287.6493631055332 0.03618461843224063 -12.17254293254151 0.02518012774604567 206507.7115550355 289080.3377281099 -816487.7609135199 -539551.1791097767
9.094591512745895e-05 -1.284296582069059e-05 1.170371465427131 96670.57994910952 287.7384349672769 0.03040224452948993 -10.20140793161694 -0.1048551378727378 206549.5131690239 289147.7083107304 -947444.964419061 -515648.8019861213
9.050039586938365e-05 -1.495003792715835e-05 1.170955306300579 96746.62318015871 287.8211887654958 0.02409120203535968 -8.047030274395237 -0.01448259971412008 206589.283937463 289211.2343844862 -1028883.626898893 -492134.8379985359
8.998757052681591e-05 -1.704174785905394e-05 1.171461419777325 96813.03556418093 287.8943229051558 0.01763118479205397 -5.836238037237849 0.309738765332829 206626.6411259831 289269.5854591372 -1073255.314681161 -466649.8700656171
8.940796606246156e-05 -1.911594624302565e-05 1.171906973814744 96870.04297622308 287.9543183408547 0.01135020680754087 -3.636676178893869 0.8524115059721971 206659.9231847528 289320.0898076785 -1128051.135218053 -434786.7055096204
8.876217805908805e-05 -2.117050170002098e-05 1.172310023819449 96917.81773737101 287.9972769922528 0.008495630775640174 -1.352922536221768 1.548845939704359 206686.5469165968 289359.0452499929 -1287667.168942189 -391495.539591801
8.805087010752338e-05 -2.320330303542274e-05 1.172688939012976 96956.17801511075 288.0181714045131 0.01121120897200955 1.374805353657934 2.276208741254735 206704.4561286495 289382.952412029 -1668500.609294949 -334460.546010573
8.727477312477114e-05 -2.521226140844426e-05 1.173065483157086 96984.55047509851 288.0099821923316 0.01905324095253697 5.148823993219464 2.876319410090197 206715.8299341413 289391.9754222721 -2335979.649529465 -266942.2910705225
8.643468460294418e-05 -2.71953124785544e-05 1.17347896206601 97002.61559038694 287.9621518978566 0.03319441873146703 10.58665168600407 3.206820959758681 206731.8445653843 289394.259889183 -3230170.250811177 -196863.080498076
8.553146778978753e-05 -2.915041852672713e-05 1.174005000216504 97011.25548680621 287.8588193039208 0.05402712138652881 17.99253048297283 3.188690494809142 206773.1995809515 289405.952250335 -4162549.642272467 -132319.4008763795
8.456605080163296e-05 -3.107557054933545e-05 1.174748231887498 97012.73034684462 287.6811933195552 0.08045077968512694 27.1547582842274 2.821590144078602 206861.9184690592 289443.6818233707 -4896296.865445308 -77556.39084997374
8.353942566969662e-05 -3.296879032253851e-05 1.17579432213933 97009.87996339487 287.4169985077775 0.1102972626887848 37.39107921926502 2.168217637804164 207008.0826310639 289514.0062227065 -5250632.375503544 -32639.73392493318
8.24526473207e-05 -3.482813243504029e-05 1.177153708978123 97005.15152908524 287.0713266469056 0.1408055100189865 47.7862653122401 1.326135848420537 207201.7810740085 289608.4761012692 -5166346.088748397 4275.572017352117
8.130683249286147e-05 -3.665168628713123e-05 1.178744669020108 97000.22533437886 286.6694857754467 0.169399796495258 57.48181944139625 0.39926447391844 207417.0990683136 289708.4416550134 -4707286.531926637 35054.63380693054
8.01031585883721e-05 -3.843757805395858e-05 1.18042665421008 96996.2408091352 286.2493051117113 0.1942824673088644 65.88314503166573 -0.5259368366338562 207624.5533540207 289795.2788793885 -4009865.858025828 61139.39981287858
7.884286246353547e-05 -4.018397261100808e-05 1.182053655727425 96994.07615983639 285.8488447692644 0.2146083799574282 72.71858972388544 -1.392960733539651 207802.2568157399 289858.0261952049 -3218804.235422314 83572.9478126333
7.752723915781414e-05 -4.188907541981851e-05 1.183514334390006 96994.39597987883 285.4968310404734 0.2303171629107389 77.98054145606358 -2.173828570322741 207939.9472142532 289894.6675327314 -2445325.091435446 102919.4976896295
7.6157640563089e-05 -4.35511343719912e-05 1.184747479241018 96997.58847024498 285.2088777633907 0.2418412787538324 81.82491740877555 -2.860513172730696 208037.0908250007 289909.1512757597 -1756338.482632486 119362.7427997962
7.473547403449922e-05 -4.516844158959992e-05 1.185738157636261 97003.76437873435 284.9885779093621 0.2498468686891078 84.48300140562472 -3.456683318513038 208098.9308699149 289907.7520445763 -1181839.663760446 132978.5939920147
7.326220094428936e-05 -4.67393351801508e-05 1.18650423709973 97012.81496822703 284.8310346517114 0.2550564348618194 86.20196606465196 -3.972134622868797 208133.0148750295 289896.6116821498 -727048.8192355521 143937.2959133566
7.173933518015082e-05 -4.826220094428932e-05 1.18708150168736 97024.49118596088 284.7267201408695 0.2581465190942835 87.21119501227317 -4.419475324667223 208146.9685522396 289880.6208358776 -382954.9163445824 152564.0162424044
7.016844158959995e-05 -4.973547403449919e-05 1.187511826784083 97038.48389464177 284.6645509724666 0.2596986220165814 87.70660677945374 -4.812170347502625 208147.3823064543 289863.1883086106 -133744.3837035557 159294.7597091276
6.855113437199125e-05 -5.115764056308899e-05 1.18783545156908 97054.47743237333 284.6338789155521 0.2601833615656803 87.84600907987158 -5.163299280991087 208139.428870216 289846.4301517144 38501.67953431478 164594.4026891092
6.688907541981853e-05 -5.25272391578141e-05 1.188086972305715 97072.18670727666 284.6255373992613 0.2599636450644044 87.75063359279724 -5.484764381735594 208126.8883721869 289831.4951380189 151095.2616960916 168885.920684155
6.518397261100812e-05 -5.384286246353544e-05 1.188293876475129 97091.37003732192 284.6322127220011 0.25930730808522 87.50966551200889 -5.786811499904619 208112.3495594321 289818.8725434098 219355.9956367321 172508.0708304412
6.343757805395863e-05 -5.510315858837208e-05 1.188476677303257 97111.83360617766 284.6484136206794 0.2584034446312835 87.18587991283522 -6.077810787877115 208097.4661464432 289808.6397603955 256053.4551110235 175703.6796662102
6.165168628713126e-05 -5.630683249286146e-05 1.188649863612622 97133.43048336954 284.6702346334677 0.2573790656028953 86.82130312549157 -6.364252229395922 208083.200778825 289800.6383327082 271338.7323561923 178624.629081919
5.982813243504031e-05 -5.74526473207e-05 1.188823122489963 97156.05570871869 284.6950457479479 0.2563143010789699 86.44233796736717 -6.650878239898713 208070.0317810822 289794.5916134882 272948.9559396183 181343.3363920414
5.796879032253853e-05 -5.853942566969661e-05 1.189002534271995 97179.63936238387 284.7211844825947 0.2552552993797558 86.06409173331829 -6.940903223722822 208058.1158685721 289790.1790861458 266541.9430472754 183869.8196738454
5.60755705493355e-05 -5.956605080163297e-05 1.189191616281688 97204.14025296819 284.747686817417 0.254224638948935 85.69385890760536 -7.236273920200239 208047.4104110609 289787.0813888686 256071.5417059687 186169.2307045591
5.415041852672713e-05 -6.053146778978756e-05 1.189392153091015 97229.53952358683 284.774069354235 0.2532293728137668 85.33380563428005 -7.537937474297063 208037.7611232595 289785.0054720861 244152.5894181863 188178.6923642058
5.219531247855444e-05 -6.143468460294418e-05 1.189604832258257 97255.83561592658 284.8001621778141 0.2522670062394687 84.9829601404913 -7.846094874120834 208028.9621828822 289783.6967376455 232388.7831662733 189820.0605235326
5.021226140844427e-05 -6.227477312477113e-05 1.189829705079859 97283.04028450551 284.8259867525722 0.2513297365553328 84.63862172685904 -8.160417044884207 208020.7949133501 289782.9426705434 221650.6408299138 191008.3431925097
4.820330303542277e-05 -6.305087010752337e-05 1.190066500971969 97311.17536744339 284.8516711144768 0.2504073322585325 84.29731542319797 -8.4802203694029 208013.051560084 289782.5722702058 212298.9162421589 191657.4887708723
4.617050170002101e-05 -6.376217805908807e-05 1.19031483603012 97340.27046691804 284.8773930879676 0.2494889824309566 83.95540347114807 -8.804600525561147 208005.5480895126 289782.4525493446 204358.4783719499 191684.2294930569
4.411594624302565e-05 -6.440796606246155e-05 1.190574341404141 97370.3611941783 284.9033443739205 0.248564392888944 83.60944607710685 -9.132530729506438 207998.1295748358 289782.4836108134 197648.342809026 191009.7155992732
4.204174785905399e-05 -6.498757052681593e-05 1.190844732068674 97401.48763270705 284.9297095625934 0.2476243581181384 83.2563886473153 -9.462925041296931 207990.6709532625 289782.5933803006 191875.3552325454 189558.9437535124
3.995003792715834e-05 -6.550039586938365e-05 1.19112582978824 97433.6923362048 284.9566547637721 0.2466609860897792 82.89363457274031 -9.794673748133309 207983.0746755754 289782.7319920638 186698.0542104082 187261.2644242472
3.784296582069064e-05 -6.594591512745893e-05 1.191417570451864 97467.01944789315 284.9843232693431 0.2456677149780634 82.51904932868339 -10.12666432420109 207975.2675127068 289782.8673504045 181768.938836497 184050.5051207951
3.572269669867531e-05 -6.632367049988759e-05 1.1917199945226 97501.51373998681 285.0128350294777 0.2446391968685818 82.13092154546547 -10.45778524401898 207967.1964025177 289782.9808260796 176760.4597922377 179863.6202389244
3.359140928096253e-05 -6.663327381748878e-05 1.192033224994435 97537.21925534846 285.0422879575075 0.2435711337107768 81.72790922380173 -10.78691975795309 207958.8243501745 289783.0635312566 171378.9316366738 174640.9971473687
3.145129360944613e-05 -6.687440694192486e-05 1.192357444915561 97574.17830969344 285.0727603963358 0.2424601014705083 81.30898237841105 -11.11293794968852 207950.1269255162 289783.1135248884 165371.3733605039 168327.4699635692
2.930454879764746e-05 -6.704682209261017e-05 1.1926928723256 97612.43032354451 285.1043137068334 0.2413033822157223 80.87336884804139 -11.4346861024311 207941.0891493639 289783.1334420475 158527.2430730764 160873.2856980331
2.715338077097761e-05 -6.715034210132236e-05 1.193039736801563 97652.01074614085 285.1369947422888 0.2400988239496329 80.42050944704364 -11.7509776842148 207931.7031435936 289783.128854315 150677.4532343577 152235.7136404764
2.500000000000001e-05 -6.718486059425474e-05 1.193398257421716 97692.94990847842 285.1708377781309 0.2388447278285329 79.95002216949612 -12.06058638981835 207921.9662019091 289783.1068944994 141691.917277295 142380.6410882559
2.284661922902242e-05 -6.715034210132237e-05 1.193768623716036 97735.27197315615 285.2058660130946 0.2375397655600059 79.46167627946359 -12.3622417205436 207911.8794268852 289783.0753246041 131476.7118111047 131284.2178220426
2.069545120235258e-05 -6.704682209261017e-05 1.19415097890657 97778.99392689703 285.2420926500708 0.2361829200216106 78.95537378336718 -12.65462746883735 207901.4467280162 289783.0418441456 119971.1524404834 118934.3036924168
1.85487063905539e-05 -6.687440694192484e-05 1.194545405637143 97824.12463857219 285.2795215768712 0.2347734475843049 78.43113780129927 -12.93638232855945 207890.6741378758 289783.0136017324 107144.8647968694 105332.0461254248
1.64085907190375e-05 -6.663327381748877e-05 1.194951913837995 97870.66397766053 285.3181477166505 0.233310860439172 77.88910691881826 -13.20610419848082 207879.569433711 289782.9969172527 92995.3086259362 90493.45791620594
1.427730330132473e-05 -6.632367049988759e-05 1.195370430944223 97918.60205604241 285.3579571802379 0.231794921448262 77.32953309627422 -13.46235675837608 207868.1419427236 289782.9971308827 77545.65389160276 74450.5225834173
1.215703417930941e-05 -6.594591512745893e-05 1.195800793289253 97967.91845788568 285.3989271071813 0.2302256486501226 76.75278207971121 -13.70367812103069 207856.4023586098 289783.0183739972 60842.93163772042 57251.80257284643
1.004996207284167e-05 -6.550039586938365e-05 1.196242742104356 98018.58195934248 285.4410258388097 0.2286033242958244 76.15933481985206 -13.92859012423711 207844.3628930246 289783.0637703133 42956.39126687623 38962.81327505179
7.958252140946047e-06 -6.498757052681593e-05 1.196695918284029 98070.55006425572 285.4842128533533 0.2269285089231038 75.5497897535457 -14.13560943081958 207832.0373511527 289783.1354928364 23975.92958182105 19666.58376263759
5.884053756974365e-06 -6.440796606246155e-05 1.19715986029914 98123.76877711239 285.5284386442348 0.2252020578457508 74.92486492803859 -14.32326068882188 207819.4411905794 289783.2347877935 4010.662550158309 -536.0442827559905
3.829498299979017e-06 -6.376217805908807e-05 1.197634004347394 98178.17258678617 285.5736446812244 0.2234251375867343 74.2853992040004 -14.49009085913174 207806.5915951528 289783.3620373451 -16812.56704471789 -21526.94718278603
1.796696964577247e-06 -6.305087010752337e-05 1.198117686579981 98233.68469387712 285.6197635869257 0.2215992406918678 73.6323523861264 -14.63468287046748 207793.5076206995 289783.5169559625 -38350.77474533205 -43171.93547365056
-2.122614084442578e-07 -6.227477312477112e-05 1.198610145685503 98290.21728134141 285.6667193550167 0.219726196282937 72.96680328129317 -14.75566892206074 207780.210218932 289783.6986769831 -60446.5568617107 -65322.20845668095
-2.195312478554409e-06 -6.143468460294418e-05 1.199110527558921 98347.67201368096 285.7144277355908 0.2178081786978688 72.28994664199797 -14.85174294564765 207766.722297349 289783.9059231277 -82929.97314320528 -87815.88120808362
-4.150418526727126e-06 -6.053146778978756e-05 1.199617890087233 98405.94054487391 285.7627966172548 0.21584771312711 71.60308843743569 -14.9216730617727 207753.0686669907 289784.1370639399 -105620.5634576157 -110479.7612310637
-6.075570549335459e-06 -5.956605080163295e-05 1.200131209550097 98464.90521852583 285.8117265803628 0.2138476788478764 70.90764000674353 -14.96431277211891 207739.2760269035 289784.3902590625 -128329.5212555819 -133131.5711484507
-7.96879032253852e-06 -5.853942566969662e-05 1.200649386987682 98524.43976650403 285.8611114509948 0.2118113088227304 70.20511067461953 -14.97861101429491 207725.3728371832 289784.6634903058 -150861.9105927019 -155582.1628503504
-9.828132435040302e-06 -5.74526473207e-05 1.201171255680581 98584.41013683325 285.9108389608059 0.2097421879127708 69.49709965767548 -14.96362134114547 207711.3892209404 289784.9546530293 -173019.0363179774 -177637.8385067776
-1.165168628713124e-05 -5.630683249286145e-05 1.201695588919502 98644.67535712812 285.9607914366946 0.2076442475538565 68.78528667592133 -14.91850978794669 207697.3567954414 289785.261585259 -194600.8009101796 -199102.7720025108
-1.343757805395859e-05 -5.510315858837209e-05 1.202221108485657 98705.08848700119 286.0108465730786 0.2055217592896886 68.07142217581945 -14.84256163765643 207683.3085373519 289785.5821546198 -215408.0975236766 -219781.4760523644
-1.51839726110081e-05 -5.384286246353544e-05 1.202746492480462 98765.49749977759 286.0608781485448 0.2033793256086293 67.35731679880428 -14.73518671778244 207669.2785541622 289785.9142354834 -235245.1515642514 -239481.1604084654
-1.688907541981853e-05 -5.25272391578141e-05 1.203270383372508 98825.74619213984 286.1107567644868 0.2012218698013976 66.64483067056773 -14.5959239257024 207655.301867073 289786.2557038866 -253921.8516727982 -258014.1077572687
-1.855113437199123e-05 -5.115764056308899e-05 1.20379139726923 98885.67523527429 286.1603506960051 0.1990546224425473 65.9358620344819 -14.424443999595 207641.4142260352 289786.6044968304 -271255.9121794599 -275199.9733228012
-2.016844158959993e-05 -4.973547403449919e-05 1.204308132133571 98945.12311080709 286.2095266520295 0.1968831082572933 65.23233645478484 -14.22055147816218 207627.651904493 289786.9586252245 -287074.968515985 -290867.9282670107
-2.173933518015081e-05 -4.826220094428933e-05 1.204819176776993 99003.92714438288 286.258150626595 0.1947131290054204 64.53619538239019 -13.98418516125626 207614.0515178634 289787.3162367338 -301218.4420641841 -304858.5382471816
-2.326220094428933e-05 -4.67393351801508e-05 1.205323117176879 99061.9242307489 286.3060884860124 0.1925507479585771 63.84938585654517 -13.71541829641672 207600.6497402822 289787.6755010769 -313539.3611110334 -317025.622644945
-2.473547403449921e-05 -4.516844158959992e-05 1.205818546525868 99118.95198882114 286.3532069059031 0.1904022679725533 63.17384917221543 -13.41445684272572 207587.4831998477 289788.0347742562 -323905.7776678168 -327237.7673487556
-2.615764056308901e-05 -4.355113437199123e-05 1.206304068367092 99174.84913238962 286.3993736770635 0.1882742149584016 62.51151217212865 -13.08163793122153 207574.5881054053 289788.3923131431 -332201.3727157043 -335379.4003034728
-2.752723915781411e-05 -4.188907541981853e-05 1.206778307036776 99229.45666328502 286.444458645867 0.1861733191075452 61.86427913818849 -12.71742716237653 207562.0003666439 289788.7466655265 -338328.97786825 -341351.3467975984
-2.884286246353546e-05 -4.01839726110081e-05 1.207239916538122 99282.61890101919 286.4883345491913 0.1841064629749094 61.23401224605418 -12.32242223951771 207549.7550123634 289789.0963280542 -342210.9911389244 -345073.1765264461
-3.01031585883721e-05 -3.843757805395859e-05 1.207687580244694 99334.18345911105 286.5308769790156 0.1820806693884229 60.6225297952045 -11.89734062127659 207537.8859481982 289789.4394937945 -343787.7614196361 -346487.4189857343
-3.130683249286147e-05 -3.665168628713125e-05 1.208120025276472 99384.00289517769 286.5719656917231 0.180103078309046 60.03160321292872 -11.44300377991251 207526.4265557611 289789.7750272271 -343020.6820651929 -345556.9419259481
-3.245264732070001e-05 -3.48281324350403e-05 1.208536020861457 99431.93458348537 286.6114845859394 0.1781808906283518 59.46294027508875 -10.96034215872825 207515.4087225914 289790.1014878311 -339888.4466327699 -342263.3389571434
-3.353942566969661e-05 -3.296879032253851e-05 1.20893437979693 99477.84087404401 286.6493217677546 0.1763213793359033 58.91819629975915 -10.45038267871877 207504.863443339 289790.4177499907 -334385.1134134616 -336608.6884901741
-3.456605080163298e-05 -3.107557054933547e-05 1.209313967719789 99521.59012992264 286.6853702951383 0.1745318578320172 58.39897081665232 -9.914243672294141 207494.8211285477 289790.7235254701 -326528.3996495249 -328611.2784316228
-3.553146778978754e-05 -2.915041852672715e-05 1.209673705160022 99563.05702203132 286.7195284908491 0.1728195834261938 57.90678017961865 -9.353148545788848 207485.3104109419 289791.0182595251 -316360.3617346798 -318306.8074267656
-3.64346846029442e-05 -2.719531247855442e-05 1.210012573108491 99602.12318578828 286.7517004643248 0.1711917055174808 57.44305255398598 -8.768414045380879 207476.3581578176 289791.3012931066 -303941.879697954 -305752.8310759919
-3.727477312477113e-05 -2.521226140844427e-05 1.210329613484165 99638.67727882329 286.7817961172173 0.1696552265712616 57.00912959602761 -8.161435764468987 207467.9894642267 289791.5718576352 -289350.7365506285 -291026.3036357029
-3.805087010752339e-05 -2.320330303542276e-05 1.210623931249475 99672.61524391839 286.8097313503204 0.1682169548888151 56.60626481252304 -7.533684119846986 207460.2277185779 289791.8292000009 -272681.3842521234 -274221.7773244891
-3.876217805908809e-05 -2.1170501700021e-05 1.210894697511224 99703.84067122939 286.8354283237742 0.1668834528029171 56.23562239340608 -6.886696564554609 207453.0947042751 289792.0727588977 -254045.2436968379 -255450.8369280157
-3.940796606246154e-05 -1.911594624302566e-05 1.211141151052443 99732.26498679243 286.8588155911321 0.1656609718089355 55.89827237541613 -6.222072472035558 207446.6104224627 289792.3020260531 -233570.2943622776 -234840.6511648959
-3.998757052681593e-05 -1.704174785905395e-05 1.211362599736199 99757.80763413162 286.8798282459464 0.1645553883044946 55.59518692606806 -5.54146777521639 207440.7929906471 289792.5164869284 -211398.7656726583 -212532.9534974389
-4.050039586938366e-05 -1.495003792715836e-05 1.211558421604026 99780.39620465024 286.8984079964654 0.1635721521825522 55.32724158547834 -4.846588735540635 207435.6587629989 289792.7157624643 -187685.1086817834 -188683.3992816663
-4.094591512745893e-05 -1.284296582069061e-05 1.211728066998261 99799.9666711014 286.9145032971867 0.1627162339986047 55.09521603618167 -4.139185197765808 207431.2224608663 289792.8997773567 -162596.3440258124 -163460.4210935377
-4.132367049988762e-05 -1.072269669867528e-05 1.211871059200486 99816.46347602858 286.9280694186754 0.1619920565433936 54.89978888840579 -3.421045166615873 207427.4969351444 289793.0685424693 -136311.8529055603 -137043.0562623065
