variables = x y Den P T Ma u v E H
zone i=197 and j=30
0.04937319780454559 -0.005563023348907859 1.224895872493501 101322.3026434537 288.1596707469167 4.656058768750333e-05 -1.065738426328511e-12 -4.577822496076855e-12 206797.7878373739 289516.9029219838 2.098561212764236 -13.55142984001046
0.04918237157597574 -0.006341364597737683 1.224895608057579 101322.2779207756 288.1596626450324 5.08627627570365e-05 -1.201144001969356e-12 -4.674797875192649e-12 206797.7820472244 289516.8948061074 2.39719009202103 -14.66672287129831
0.04896669632591653 -0.00711318966577581 1.224895307945416 101322.2508112989 288.1596561480331 5.431836838865394e-05 -1.294338984950127e-12 -4.578429649293447e-12 206797.7774056107 289516.8882994651 2.677729930642776 -15.49945383399844
0.04872639367526672 -0.007877705450590517 1.224894972076743 101322.2214674404 288.1596517082749 5.686703657284185e-05 -1.353756299768416e-12 -4.409421612561193e-12 206797.7742357576 289516.883855135 2.927283801439636 -16.03961000179234
0.04846171055124401 -0.008634126360532688 1.224894600684234 101322.1899787554 288.1596495257166 5.845759172519811e-05 -1.370925291691028e-12 -4.13231601714692e-12 206797.7726800207 289516.8816728729 3.129492340937041 -16.28373773268886
0.04817291893365054 -0.00938167512198435 1.22489419448248 101322.1563633395 288.1596494837146 5.904612578677771e-05 -1.33779879535334e-12 -3.701238968090159e-12 206797.7726538649 289516.8816346599 3.264303740197351 -16.23462831896444
0.04786031557539532 -0.01011958357805984 1.224893754791601 101322.1205645385 288.1596511105846 5.859375511143943e-05 -1.267822652417649e-12 -3.2288971843486e-12 206797.7738183206 289516.883266125 3.3078078591499 -15.90084151311157
0.04752422169756048 -0.01084709347793895 1.224893283572798 101322.0824532412 288.1596535777585 5.706426801971777e-05 -1.183420982736605e-12 -2.798697905370684e-12 206797.7755786934 289516.8857347248 3.232154930728271 -15.29611048324807
0.04716498265932501 -0.01156345725602088 1.224892783360381 101322.0418376323 288.1596557435117 5.442189479552024e-05 -1.086222691654148e-12 -2.37981162554135e-12 206797.7771159751 289516.8878937076 3.005591936450351 -14.43867838412955
0.04678296760308473 -0.01226793880009845 1.224892257067614 101321.9984787162 288.1596562427853 5.062945917730705e-05 -9.553829082020737e-13 -1.941681624512137e-12 206797.7774513385 289516.8883723925 2.592664618830575 -13.35060830544274
0.04637856907513366 -0.01295981420776312 1.224891707693586 101321.9521121427 288.1596536182213 4.564722640602457e-05 -8.196772253998841e-13 -1.540638276675832e-12 206797.77554022 289516.8857078666 1.954623940482841 -12.05710421509685
0.04595220262229601 -0.01363837253026372 1.224891137972593 101321.9024748071 288.1596464782922 3.943277843581296e-05 -7.223208576406792e-13 -1.235554627360136e-12 206797.7703858605 289516.8785039191 1.050054840161478 -10.58587548741483
0.04550430636492389 -0.01430291650305424 1.224890550019669 101321.8493330181 288.1596336608039 3.194238612805787e-05 -6.082725469147565e-13 -9.415948923341411e-13 206797.7611567147 289516.8655953851 -0.1642848592037363 -8.966572094887415
0.04503534054669892 -0.0149527632622804 1.224889945043866 101321.7925095357 288.1596143772427 2.313560997987633e-05 -4.475126866299028e-13 -6.47015210505919e-13 206797.7472901208 289516.8461932521 -1.732456481045911 -7.230307143032187
0.04454578706170075 -0.01558724504646834 1.224889323183477 101321.731905281 288.1595883132841 1.300477850105728e-05 -3.322209586424651e-13 -4.349244488860426e-13 206797.7285645058 289516.8199857171 -3.698226027448741 -5.409261619765467
0.04403614895922837 -0.01620570988269471 1.224888683516305 101321.6675141848 288.1595556686052 6.372853387293916e-06 -2.156661351240818e-13 -2.71328668083673e-13 206797.705128015 289516.7871782448 -6.103910493825055 -3.536351345097584
0.04350694992688289 -0.01680752225653292 1.224888024241011 101321.5994276776 288.1595171269951 1.192361313365069e-05 -8.559342470904063e-14 -1.122723875673914e-13 206797.6774770891 289516.7484635643 -8.98923878006152 -1.644916688408801
0.04295873375244319 -0.01739206376508716 1.224887343024936 101321.5278308294 288.1594737635514 2.631336502758368e-05 2.223308342985675e-14 8.105061760632637e-15 206797.6463898498 289516.7049284148 -12.39031925649412 0.2316257914008301
0.04239206376508716 -0.01795873375244319 1.224886637465456 101321.4529917942 288.1594269061233 4.225671483750977e-05 1.448090779232469e-13 1.264097333752989e-13 206797.6128266033 289516.6579142751 -16.33875812284842 2.06020103873827
0.04180752225653292 -0.01850694992688289 1.224885905569698 101321.3752449412 288.1593779744839 5.96699038368397e-05 2.875807231239591e-13 2.503813129051125e-13 206797.5778143171 289516.6088556724 -20.86086222014838 3.808589880428048
0.04120570988269472 -0.01903614895922836 1.224885146203275 101321.2949744864 288.1593283282123 7.852314187953905e-05 4.603028028182798e-13 3.552332039635786e-13 206797.542337308 289516.5591272046 -25.97690945835097 5.446083063368539
0.04058724504646834 -0.01954578706170075 1.224884359434789 101321.2126010528 288.1592791474233 9.877877917081124e-05 6.218801515411876e-13 4.522632268688653e-13 206797.5072514762 289516.5099235355 -31.70049184083451 6.944266796568191
0.0399527632622804 -0.02003534054669892 1.224883546728229 101321.1285726444 288.1592313618372 0.0001203880276024369 7.794077883094275e-13 5.424844601309431e-13 206797.4732332119 289516.462187941 -38.03790900857638 8.277886224403501
0.03930291650305424 -0.0205043063649239 1.224882710971189 101321.0433605844 288.1591856325869 0.0001432913185267593 9.841849557545856e-13 6.354135967390206e-13 206797.440766137 289516.4165938274 -44.98761728321062 9.425722025245411
