variables = x y Den P T Ma u v E H
zone i=129 and j=129
0.0896069 0.0014961 0.919141 68932 261.245 0.709491 228.153 -28.2768 213924 288917
0.0909303 0.00133086 0.922374 69267.4 261.602 0.702577 226.033 -28.4254 213717 288812
0.0922109 0.00116859 0.927742 69834 262.205 0.695318 223.903 -28.5898 213661 288929
0.0934487 0.00100938 0.931023 70175.4 262.566 0.687695 221.551 -28.6953 213414 288787
0.0946441 0.000853401 0.937915 70907.6 263.336 0.678393 218.82 -28.7668 213351 288945
0.0957973 0.00070072 0.941275 71258.1 263.704 0.669422 216.027 -28.7979 213027 288726
0.0969089 0.000551447 0.951024 72302.4 264.788 0.656831 212.344 -28.696 212991 289001
0.0979795 0.000405897 0.95231 72431.7 264.909 0.644046 208.188 -28.4745 212232 288277
0.0990096 0.000264097 0.974675 74869 267.381 0.624487 202.636 -28.0762 212843 289597
0.1 0.000126 0.935029 69136.4 256.167 0.643147 102.647 -10.0853 205078 278613
0.1 -0.000126 0.888903 67824.4 263.852 0.627434 65.8473 15.1512 209965 285706
0.100792 -0.000550136 0.932969 73704.5 274.601 0.601715 198.255 14.7751 216891 295718
0.0994676 -0.00138825 0.982388 78894.9 280.692 0.598276 199.373 18.4121 221512 302088
0.0982811 -0.00178066 1.00659 76063.4 263.342 0.636473 206.11 19.9966 210480 286075
0.0971361 -0.00201964 0.989675 75517.8 265.77 0.653568 212.221 23.8291 213540 289832
0.0959885 -0.00220159 0.980595 74127.9 263.355 0.67233 217.314 25.104 212958 288556
0.0948146 -0.00236408 0.972101 73458.3 263.211 0.685227 221.309 26.2421 213736 289293
0.0936027 -0.00252186 0.964027 72451 261.815 0.699169 225.24 26.7578 213647 288804
0.0923481 -0.00268051 0.957411 71867.1 261.473 0.7097 228.455 27.1911 214122 289180
0.0910491 -0.00284182 0.950506 71055.6 260.425 0.720958 231.652 27.4039 214130 288888
0.0897049 -0.0030063 0.944635 70512.2 260.019 0.730449 234.525 27.5606 214495 289136
0.0883152 -0.0031739 0.93864 69829.5 259.166 0.73993 237.225 27.5825 214536 288932
0.0868802 -0.00334444 0.93302 69299.9 258.732 0.749039 239.964 27.6202 214863 289135
0.0854 -0.00351774 0.927534 68674.9 257.931 0.757469 242.343 27.4836 214871 288913
