0.681975 0.038208 0.987036 74970 264.595 0.662178 215.008 -19.9436 213200
0.699666 0.0365457 0.989836 75267.1 264.892 0.657668 213.603 -20.4577 213122
0.717016 0.0348523 0.993046 75608.3 265.233 0.652426 211.967 -21.0256 213031
0.734019 0.0331384 0.996548 75981.2 265.604 0.646704 210.202 -21.3819 212932
0.750649 0.0314313 0.99979 76326.8 265.947 0.641427 208.583 -21.5935 212844
0.766862 0.0297387 1.00272 76639.3 266.256 0.636612 207.091 -21.8884 212762
0.78263 0.0280515 1.00576 76964.3 266.577 0.631567 205.512 -22.2998 212675
0.797949 0.026366 1.00912 77324.1 266.931 0.62593 203.758 -22.6151 212578
0.812809 0.0247022 1.01249 77685.2 267.285 0.620322 202.035 -22.7142 212485
0.827184 0.0230794 1.01549 78007.9 267.601 0.615266 200.484 -22.7457 212400
0.841041 0.0214995 1.01826 78304.9 267.89 0.610625 199.047 -22.8608 212323
0.854362 0.0199583 1.02098 78598 268.176 0.605973 197.59 -23.0952 212244
0.867136 0.0184499 1.02391 78913.2 268.481 0.600975 196.014 -23.406 212161
0.879366 0.0169731 1.02707 79253.8 268.811 0.595487 194.295 -23.6092 212067
0.891044 0.0155451 1.03022 79593.3 269.138 0.590114 192.618 -23.7446 211980
0.902156 0.0141643 1.03336 79933.4 269.467 0.584543 190.865 -23.9403 211885
0.912702 0.0128291 1.03679 80304.8 269.822 0.578584 189 -24.0568 211788
0.922685 0.0115516 1.04021 80676.2 270.179 0.57245 187.097 -23.9961 211685
0.932094 0.0103421 1.04354 81036.6 270.52 0.566662 185.315 -23.8309 211594
0.940919 0.00920672 1.04659 81369.9 270.841 0.561063 183.585 -23.6697 211501
0.949146 0.00814371 1.04965 81701 271.15 0.555718 181.913 -23.6609 211418
0.95677 0.00714543 1.05279 82045.8 271.482 0.549764 180.016 -23.8538 211318
0.963801 0.00620258 1.05656 82454.6 271.86 0.543044 177.875 -24.0442 211210
0.970249 0.00532397 1.06047 82885.9 272.277 0.535475 175.5 -23.9428 211088
0.97611 0.00452336 1.06461 83333.6 272.681 0.52812 173.214 -23.6612 210972
0.981373 0.0038045 1.06846 83764.5 273.104 0.520275 170.771 -23.3276 210849
0.986029 0.00316853 1.0729 84240.3 273.518 0.512441 168.326 -22.9935 210723
0.990069 0.00261664 1.07708 84718.9 274.005 0.503186 165.429 -22.5979 210583
0.993481 0.00215052 1.08238 85271.2 274.442 0.494412 162.663 -22.22 210434
0.996248 0.00177259 1.0868 85822 275.092 0.481703 158.647 -21.6714 210251
0.998314 0.00149034 1.09195 86232.3 275.106 0.481165 157.652 -24.5303 210233
0.999442 0.0012939 1.09376 86677.1 276.069 0.459817 118.686 -52.2324 209895
0.999905 0.000836195 1.07938 87147.4 281.298 0.33696 39.4647 -44.9216 208719
1 0 1.06881 87440 284.994 0.248829 29.8073 -6.9848 208074
1.01 1.16067e-10 1.069 86645.7 282.357 0.319711 107.498 0.918088 208682
1.01002 -0.00146296 1.07996 86457.4 278.914 0.397919 132.792 6.91266 209440
1.00933 -0.00307849 1.09236 86257.7 275.081 0.484019 160.568 9.83486 210393
1.00587 -0.00473108 1.09054 86050.4 274.877 0.489669 162.186 12.8857 210513
1.00214 -0.0064709 1.08699 85760.3 274.845 0.490023 162.046 15.8877 210507
0.998407 -0.00805519 1.08386 85364.4 274.366 0.499409 164.86 17.7323 210650
0.994389 -0.00949063 1.07957 84917 274.014 0.506212 166.874 19.1648 210757
